
Hazard combat playtest — stages=[early, mid, late, impossible] policies=[greedy, blind, dot-weaver, control-lock, aggro-brute, turtle, chaos, mercy-seeker] deck=policy-pick runs=60 seed=2
Sandbox set applied: roles-charm (1 cards, 0 overrides)

Hazard combat playtest matrix
(win = enemy HP→0 or befriend-spare; V/M/D/R = victory/mercy/defeat/retreat;
 statusEng + dotFrac are the doctrine witnesses: status play is the efficient path;
  early      foot-stealer              chaos        policy-pick            97%  58/0/2/0       3.3       25%     58%    42%  100% 0.98   36%
  early      foot-stealer              mercy-seeker policy-pick            27%  16/0/44/0      7.5        2%     66%    34%  100% 0.97   56%
  early      little-belle              greedy       policy-pick           100%  60/0/0/0       2.7       34%     61%    39%  100% 0.98   35%
  early      little-belle              blind        policy-pick           100%  60/0/0/0       2.7       33%     61%    39%  100% 0.98   36%
  early      little-belle              dot-weaver   policy-pick           100%  60/0/0/0       2.0       46%     55%    44%  100% 0.98   28%
  early      little-belle              control-lock policy-pick           100%  57/3/0/0       3.8       33%     55%    41%  100% 0.97   66%
  early      little-belle              aggro-brute  policy-pick           100%  60/0/0/0       2.8       32%     65%    35%  100% 0.98   37%
  early      little-belle              turtle       policy-pick            10%  6/0/54/0       6.7        1%     64%    34%  100% 0.97   90%
  early      little-belle              chaos        policy-pick           100%  60/0/0/0       3.0       24%     58%    42%  100% 0.98   40%
  early      little-belle              mercy-seeker policy-pick            32%  19/0/41/0      8.4        1%     65%    35%  100% 0.97   56%
  early      water-holger              greedy       policy-pick           100%  60/0/0/0       2.7       35%     61%    39%  100% 0.98   34%
  early      water-holger              blind        policy-pick           100%  60/0/0/0       2.7       33%     60%    40%  100% 0.98   35%
  early      water-holger              dot-weaver   policy-pick           100%  60/0/0/0       2.0       47%     55%    44%  100% 0.98   25%
  early      water-holger              control-lock policy-pick           100%  54/6/0/0       3.8       33%     55%    41%  100% 0.98   65%
  early      water-holger              aggro-brute  policy-pick           100%  60/0/0/0       2.9       33%     64%    36%  100% 0.98   37%
  early      water-holger              turtle       policy-pick            12%  7/0/53/0       6.0        1%     61%    37%  100% 0.97   90%
  early      water-holger              chaos        policy-pick           100%  60/0/0/0       3.1       24%     58%    42%  100% 0.98   40%
  early      water-holger              mercy-seeker policy-pick            27%  16/0/44/0      7.6        1%     64%    36%  100% 0.97   60%
  early      the-butcher               greedy       policy-pick            90%  54/0/6/0       3.6       36%     60%    40%  100% 0.98   47%
  early      the-butcher               blind        policy-pick            92%  55/0/5/0       3.6       36%     61%    39%  100% 0.98   46%
  early      the-butcher               dot-weaver   policy-pick            98%  59/0/1/0       2.6       44%     55%    44%  100% 0.98   37%
  early      the-butcher               control-lock policy-pick            83%  49/1/10/0      4.9       33%     54%    42%  100% 0.97   74%
  early      the-butcher               aggro-brute  policy-pick            80%  48/0/12/0      3.7       33%     61%    39%  100% 0.98   52%
  early      the-butcher               turtle       policy-pick             2%  1/0/59/0       4.1        1%     58%    40%  100% 0.97   79%
  early      the-butcher               chaos        policy-pick            70%  42/0/18/0      3.7       27%     58%    42%  100% 0.98   38%
  early      the-butcher               mercy-seeker policy-pick             3%  2/0/58/0       4.7        1%     63%    37%  100% 0.97   66%
  early      king-of-revenge           greedy       policy-pick            33%  20/0/40/0      3.0       36%     56%    44%  100% 0.98   43%
  early      king-of-revenge           blind        policy-pick            33%  20/0/40/0      3.0       36%     56%    44%  100% 0.98   42%
  early      king-of-revenge           dot-weaver   policy-pick            82%  49/0/11/0      2.9       46%     55%    44%  100% 0.98   32%
  early      king-of-revenge           control-lock policy-pick            30%  16/2/42/0      4.5       32%     53%    43%  100% 0.98   76%
  early      king-of-revenge           aggro-brute  policy-pick            25%  15/0/45/0      3.0       34%     57%    43%  100% 0.98   47%
  early      king-of-revenge           turtle       policy-pick             0%  0/0/60/0       3.2        1%     54%    44%  100% 0.97   98%
  early      king-of-revenge           chaos        policy-pick            25%  15/0/45/0      3.0       26%     55%    45%  100% 0.98   38%
  early      king-of-revenge           mercy-seeker policy-pick             0%  0/0/60/0       3.6        2%     60%    40%  100% 0.97   67%
  mid        tri-eyes                  greedy       policy-pick            75%  26/19/15/0     5.6       24%     55%    45%  100% 0.98   52%
  mid        tri-eyes                  blind        policy-pick            75%  25/20/15/0     5.6       24%     55%    45%  100% 0.98   51%
  mid        tri-eyes                  dot-weaver   policy-pick            83%  50/0/10/0      4.8       35%     55%    45%  100% 0.99   26%
  mid        tri-eyes                  control-lock policy-pick             0%  0/0/60/0       6.4        8%     33%    34%  100% 0.98   66%
  mid        tri-eyes                  aggro-brute  policy-pick             2%  1/0/59/0       5.7       21%     22%    18%  100% 1.00   37%
  mid        tri-eyes                  turtle       policy-pick             0%  0/0/60/0       5.0        2%     43%    50%  100% 1.00   29%
  mid        tri-eyes                  chaos        policy-pick            25%  5/10/45/0      6.1       14%     56%    44%  100% 0.98   43%
  mid        tri-eyes                  mercy-seeker policy-pick             5%  3/0/57/0       5.6        9%     40%    58%  100% 1.00   39%
  mid        mirac                     greedy       policy-pick             0%  0/0/60/0       4.0       22%     55%    45%  100% 0.99   51%
  mid        mirac                     blind        policy-pick             0%  0/0/60/0       4.0       22%     55%    45%  100% 0.99   51%
  mid        mirac                     dot-weaver   policy-pick             2%  1/0/59/0       3.2       35%     53%    47%  100% 0.99   32%
  mid        mirac                     control-lock policy-pick             0%  0/0/60/0       3.7        8%     29%    31%  100% 0.98   78%
  mid        mirac                     aggro-brute  policy-pick             0%  0/0/60/0       3.9       21%     19%    16%  100% 1.00   46%
  mid        mirac                     turtle       policy-pick             0%  0/0/60/0       3.8        2%     42%    52%  100% 1.00   31%
  mid        mirac                     chaos        policy-pick             0%  0/0/60/0       4.0       12%     56%    44%  100% 0.99   46%
  mid        mirac                     mercy-seeker policy-pick             2%  1/0/59/0       3.9        8%     42%    57%  100% 1.00   45%
  mid        hasshaku-sama             greedy       policy-pick             2%  0/1/59/0       5.0       23%     55%    45%  100% 0.98   43%
  mid        hasshaku-sama             blind        policy-pick             2%  0/1/59/0       5.0       23%     55%    45%  100% 0.98   42%
  mid        hasshaku-sama             dot-weaver   policy-pick            28%  17/0/43/0      4.1       35%     54%    46%  100% 0.99   31%
  mid        hasshaku-sama             control-lock policy-pick             0%  0/0/60/0       4.8        9%     28%    26%  100% 0.98   89%
  mid        hasshaku-sama             aggro-brute  policy-pick             0%  0/0/60/0       4.6       21%     20%    16%  100% 1.00   50%
  mid        hasshaku-sama             turtle       policy-pick             0%  0/0/60/0       4.0        2%     45%    47%  100% 1.00   43%
  mid        hasshaku-sama             chaos        policy-pick             2%  1/0/59/0       5.2       13%     56%    44%  100% 0.99   53%
  mid        hasshaku-sama             mercy-seeker policy-pick             0%  0/0/60/0       4.2        8%     43%    55%  100% 1.00   43%
  mid        jeweled-tree              greedy       policy-pick            23%  11/3/46/0      5.6       23%     55%    45%  100% 0.98   47%
  mid        jeweled-tree              blind        policy-pick            20%  10/2/48/0      5.6       24%     55%    45%  100% 0.98   47%
  mid        jeweled-tree              dot-weaver   policy-pick            22%  13/0/47/0      4.2       35%     53%    46%  100% 0.99   31%
  mid        jeweled-tree              control-lock policy-pick             0%  0/0/60/0       4.8        9%     28%    27%  100% 0.98   84%
  mid        jeweled-tree              aggro-brute  policy-pick             0%  0/0/60/0       4.7       21%     20%    16%  100% 1.00   46%
  mid        jeweled-tree              turtle       policy-pick             0%  0/0/60/0       4.0        2%     46%    47%  100% 1.00   37%
  mid        jeweled-tree              chaos        policy-pick             5%  2/1/57/0       5.9       13%     56%    44%  100% 0.98   60%
  mid        jeweled-tree              mercy-seeker policy-pick             0%  0/0/60/0       4.3        8%     44%    55%  100% 1.00   44%
  mid        rawhead-rex               greedy       policy-pick             0%  0/0/60/0       3.0       19%     58%    42%  100% 0.99   57%
  mid        rawhead-rex               blind        policy-pick             0%  0/0/60/0       3.0       19%     58%    42%  100% 0.99   57%
  mid        rawhead-rex               dot-weaver   policy-pick             0%  0/0/60/0       3.1       34%     53%    46%  100% 0.99   32%
  mid        rawhead-rex               control-lock policy-pick             0%  0/0/60/0       3.3        8%     21%    21%  100% 0.98   93%
  mid        rawhead-rex               aggro-brute  policy-pick             0%  0/0/60/0       3.3       20%     20%    16%  100% 1.00   41%
  mid        rawhead-rex               turtle       policy-pick             0%  0/0/60/0       3.0        2%     46%    47%  100% 1.00   62%
  mid        rawhead-rex               chaos        policy-pick             0%  0/0/60/0       3.0       11%     58%    42%  100% 1.00   47%
  mid        rawhead-rex               mercy-seeker policy-pick             0%  0/0/60/0       3.1        8%     42%    56%  100% 1.00   57%
  late       fire-giant                greedy       policy-pick             2%  1/0/59/0       5.5       18%     54%    46%  100% 0.97   50%
  late       fire-giant                blind        policy-pick             2%  1/0/59/0       5.5       19%     54%    46%  100% 0.97   52%
  late       fire-giant                dot-weaver   policy-pick             0%  0/0/60/0       4.0       33%     53%    47%  100% 0.99   29%
  late       fire-giant                control-lock policy-pick             0%  0/0/60/0       4.8       14%     41%    36%  100% 0.98   28%
  late       fire-giant                aggro-brute  policy-pick             0%  0/0/60/0       4.7       11%     22%    20%  100% 1.00   55%
  late       fire-giant                turtle       policy-pick             0%  0/0/60/0       4.0        0%     39%    61%  100% 0.98   57%
  late       fire-giant                chaos        policy-pick             0%  0/0/60/0       5.9       11%     54%    46%  100% 0.99   52%
  late       fire-giant                mercy-seeker policy-pick             0%  0/0/60/0       4.8        1%     35%    65%  100% 0.98   38%
  late       rangda                    greedy       policy-pick             0%  0/0/60/0       4.0       19%     54%    46%  100% 0.99   44%
  late       rangda                    blind        policy-pick             0%  0/0/60/0       4.0       18%     54%    46%  100% 0.99   45%
  late       rangda                    dot-weaver   policy-pick             0%  0/0/60/0       3.0       33%     53%    47%  100% 0.99   35%
  late       rangda                    control-lock policy-pick             0%  0/0/60/0       3.8       14%     43%    38%  100% 0.98   33%
  late       rangda                    aggro-brute  policy-pick             0%  0/0/60/0       3.6       10%     21%    19%  100% 1.00   36%
  late       rangda                    turtle       policy-pick             0%  0/0/60/0       3.0        0%     55%    45%  100% 0.98  100%
  late       rangda                    chaos        policy-pick             0%  0/0/60/0       4.0       10%     55%    45%  100% 0.99   34%
  late       rangda                    mercy-seeker policy-pick             0%  0/0/60/0       3.2        1%     35%    65%  100% 0.98   40%
  late       tezcatlipoca              greedy       policy-pick             0%  0/0/60/0       4.0       18%     54%    46%  100% 0.99   43%
  late       tezcatlipoca              blind        policy-pick             0%  0/0/60/0       4.0       18%     54%    46%  100% 0.99   44%
  late       tezcatlipoca              dot-weaver   policy-pick             0%  0/0/60/0       3.0       32%     53%    47%  100% 0.99   33%
  late       tezcatlipoca              control-lock policy-pick             0%  0/0/60/0       3.6       13%     37%    33%  100% 0.98   30%
  late       tezcatlipoca              aggro-brute  policy-pick             0%  0/0/60/0       3.5       10%     17%    15%  100% 1.00   58%
  late       tezcatlipoca              turtle       policy-pick             0%  0/0/60/0       3.0        0%     52%    48%  100% 0.98  100%
  late       tezcatlipoca              chaos        policy-pick             0%  0/0/60/0       4.0        9%     55%    45%  100% 1.00   37%
  late       tezcatlipoca              mercy-seeker policy-pick             0%  0/0/60/0       3.3        1%     35%    65%  100% 0.98   40%
  late       arch-demon                greedy       policy-pick             0%  0/0/60/0       4.0       18%     53%    47%  100% 0.99   54%
  late       arch-demon                blind        policy-pick             0%  0/0/60/0       4.0       18%     54%    46%  100% 0.99   55%
  late       arch-demon                dot-weaver   policy-pick             0%  0/0/60/0       3.0       32%     53%    47%  100% 0.99   29%
  late       arch-demon                control-lock policy-pick             0%  0/0/60/0       3.5       14%     36%    34%  100% 0.98   30%
  late       arch-demon                aggro-brute  policy-pick             0%  0/0/60/0       3.3       10%     19%    17%  100% 1.00   49%
  late       arch-demon                turtle       policy-pick             0%  0/0/60/0       3.0        0%     55%    45%  100% 0.98  100%
  late       arch-demon                chaos        policy-pick             0%  0/0/60/0       4.0        9%     55%    45%  100% 1.00   38%
  late       arch-demon                mercy-seeker policy-pick             0%  0/0/60/0       3.2        1%     41%    59%  100% 0.98   49%
  late       death                     greedy       policy-pick             0%  0/0/60/0       4.0       18%     53%    47%  100% 0.99   44%
  late       death                     blind        policy-pick             0%  0/0/60/0       4.0       18%     53%    47%  100% 0.99   46%
  late       death                     dot-weaver   policy-pick             0%  0/0/60/0       3.0       32%     53%    47%  100% 0.99   33%
  late       death                     control-lock policy-pick             0%  0/0/60/0       3.6       13%     36%    32%  100% 0.98   32%
  late       death                     aggro-brute  policy-pick             0%  0/0/60/0       3.4       10%     16%    15%  100% 1.00   58%
  late       death                     turtle       policy-pick             0%  0/0/60/0       3.0        0%     52%    48%  100% 0.98  100%
  late       death                     chaos        policy-pick             0%  0/0/60/0       4.0        9%     55%    45%  100% 1.00   37%
  late       death                     mercy-seeker policy-pick             0%  0/0/60/0       3.3        1%     35%    65%  100% 0.98   40%
  late       the-abortive              greedy       policy-pick             0%  0/0/60/0       4.0       19%     54%    46%  100% 0.99   42%
  late       the-abortive              blind        policy-pick             0%  0/0/60/0       4.0       18%     54%    46%  100% 0.99   44%
  late       the-abortive              dot-weaver   policy-pick             0%  0/0/60/0       3.0       33%     53%    47%  100% 0.99   35%
  late       the-abortive              control-lock policy-pick             0%  0/0/60/0       3.6       14%     42%    38%  100% 0.98   32%
  late       the-abortive              aggro-brute  policy-pick             0%  0/0/60/0       3.4       10%     20%    18%  100% 1.00   36%
  late       the-abortive              turtle       policy-pick             0%  0/0/60/0       3.0        0%     55%    45%  100% 0.98  100%
  late       the-abortive              chaos        policy-pick             0%  0/0/60/0       4.0       10%     55%    45%  100% 0.99   35%
  late       the-abortive              mercy-seeker policy-pick             0%  0/0/60/0       3.2        1%     35%    65%  100% 0.98   40%
  impossible the-incompleteness        greedy       policy-pick             0%  0/0/60/0       5.0       18%     54%    46%  100% 0.98   43%
  impossible the-incompleteness        blind        policy-pick             0%  0/0/60/0       5.0       18%     53%    46%  100% 0.98   44%
  impossible the-incompleteness        dot-weaver   policy-pick             0%  0/0/60/0       5.0       32%     54%    46%  100% 0.99   30%
  impossible the-incompleteness        control-lock policy-pick             0%  0/0/60/0       5.0       14%     36%    30%  100% 0.98   39%
  impossible the-incompleteness        aggro-brute  policy-pick             0%  0/0/60/0       5.2       12%     19%    17%  100% 1.00   58%
  impossible the-incompleteness        turtle       policy-pick             0%  0/0/60/0       5.0        0%     47%    53%  100% 0.98   65%
  impossible the-incompleteness        chaos        policy-pick             0%  0/0/60/0       5.1       10%     55%    45%  100% 0.99   39%
  impossible the-incompleteness        mercy-seeker policy-pick             0%  0/0/60/0       5.7        1%     43%    57%  100% 0.98   38%

Win-path mix (per cell — victory/mercy/capitulate/concede/defeat):
  early      grave-larva               greedy       policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      grave-larva               blind        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      grave-larva               dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      grave-larva               control-lock policy-pick           vic= 54 mer=  0 cap=  6 con=  0 def=  0
  early      grave-larva               aggro-brute  policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      grave-larva               turtle       policy-pick           vic=  8 mer=  0 cap=  0 con=  0 def= 52
  early      grave-larva               chaos        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      grave-larva               mercy-seeker policy-pick           vic= 20 mer=  0 cap=  0 con=  0 def= 40
  early      foot-stealer              greedy       policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              blind        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      foot-stealer              control-lock policy-pick           vic= 53 mer=  0 cap=  6 con=  0 def=  1
  early      foot-stealer              aggro-brute  policy-pick           vic= 59 mer=  0 cap=  0 con=  0 def=  1
  early      foot-stealer              turtle       policy-pick           vic=  4 mer=  0 cap=  0 con=  0 def= 56
  early      foot-stealer              chaos        policy-pick           vic= 58 mer=  0 cap=  0 con=  0 def=  2
  early      foot-stealer              mercy-seeker policy-pick           vic= 16 mer=  0 cap=  0 con=  0 def= 44
  early      little-belle              greedy       policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              blind        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              control-lock policy-pick           vic= 57 mer=  0 cap=  3 con=  0 def=  0
  early      little-belle              aggro-brute  policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              turtle       policy-pick           vic=  6 mer=  0 cap=  0 con=  0 def= 54
  early      little-belle              chaos        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      little-belle              mercy-seeker policy-pick           vic= 19 mer=  0 cap=  0 con=  0 def= 41
  early      water-holger              greedy       policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              blind        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              dot-weaver   policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              control-lock policy-pick           vic= 54 mer=  0 cap=  6 con=  0 def=  0
  early      water-holger              aggro-brute  policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              turtle       policy-pick           vic=  7 mer=  0 cap=  0 con=  0 def= 53
  early      water-holger              chaos        policy-pick           vic= 60 mer=  0 cap=  0 con=  0 def=  0
  early      water-holger              mercy-seeker policy-pick           vic= 16 mer=  0 cap=  0 con=  0 def= 44
  early      the-butcher               greedy       policy-pick           vic= 54 mer=  0 cap=  0 con=  0 def=  6
  early      the-butcher               blind        policy-pick           vic= 55 mer=  0 cap=  0 con=  0 def=  5
  early      the-butcher               dot-weaver   policy-pick           vic= 59 mer=  0 cap=  0 con=  0 def=  1
  early      the-butcher               control-lock policy-pick           vic= 49 mer=  0 cap=  1 con=  0 def= 10
  early      the-butcher               aggro-brute  policy-pick           vic= 48 mer=  0 cap=  0 con=  0 def= 12
  early      the-butcher               turtle       policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  early      the-butcher               chaos        policy-pick           vic= 42 mer=  0 cap=  0 con=  0 def= 18
  early      the-butcher               mercy-seeker policy-pick           vic=  2 mer=  0 cap=  0 con=  0 def= 58
  early      king-of-revenge           greedy       policy-pick           vic= 20 mer=  0 cap=  0 con=  0 def= 40
  early      king-of-revenge           blind        policy-pick           vic= 20 mer=  0 cap=  0 con=  0 def= 40
  early      king-of-revenge           dot-weaver   policy-pick           vic= 49 mer=  0 cap=  0 con=  0 def= 11
  early      king-of-revenge           control-lock policy-pick           vic= 16 mer=  0 cap=  2 con=  0 def= 42
  early      king-of-revenge           aggro-brute  policy-pick           vic= 15 mer=  0 cap=  0 con=  0 def= 45
  early      king-of-revenge           turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  early      king-of-revenge           chaos        policy-pick           vic= 15 mer=  0 cap=  0 con=  0 def= 45
  early      king-of-revenge           mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  greedy       policy-pick           vic= 26 mer=  0 cap= 19 con=  0 def= 15
  mid        tri-eyes                  blind        policy-pick           vic= 25 mer=  0 cap= 20 con=  0 def= 15
  mid        tri-eyes                  dot-weaver   policy-pick           vic= 50 mer=  0 cap=  0 con=  0 def= 10
  mid        tri-eyes                  control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  aggro-brute  policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  mid        tri-eyes                  turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        tri-eyes                  chaos        policy-pick           vic=  5 mer=  0 cap= 10 con=  0 def= 45
  mid        tri-eyes                  mercy-seeker policy-pick           vic=  3 mer=  0 cap=  0 con=  0 def= 57
  mid        mirac                     greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     dot-weaver   policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  mid        mirac                     control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        mirac                     mercy-seeker policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  mid        hasshaku-sama             greedy       policy-pick           vic=  0 mer=  0 cap=  1 con=  0 def= 59
  mid        hasshaku-sama             blind        policy-pick           vic=  0 mer=  0 cap=  1 con=  0 def= 59
  mid        hasshaku-sama             dot-weaver   policy-pick           vic= 17 mer=  0 cap=  0 con=  0 def= 43
  mid        hasshaku-sama             control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        hasshaku-sama             chaos        policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  mid        hasshaku-sama             mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              greedy       policy-pick           vic= 11 mer=  0 cap=  3 con=  0 def= 46
  mid        jeweled-tree              blind        policy-pick           vic= 10 mer=  0 cap=  2 con=  0 def= 48
  mid        jeweled-tree              dot-weaver   policy-pick           vic= 13 mer=  0 cap=  0 con=  0 def= 47
  mid        jeweled-tree              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        jeweled-tree              chaos        policy-pick           vic=  2 mer=  0 cap=  1 con=  0 def= 57
  mid        jeweled-tree              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  mid        rawhead-rex               mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                greedy       policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  late       fire-giant                blind        policy-pick           vic=  1 mer=  0 cap=  0 con=  0 def= 59
  late       fire-giant                dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       fire-giant                mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       rangda                    mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              blind        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              dot-weaver   policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              control-lock policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              aggro-brute  policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              turtle       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              chaos        policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       tezcatlipoca              mercy-seeker policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
  late       arch-demon                greedy       policy-pick           vic=  0 mer=  0 cap=  0 con=  0 def= 60
